"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s9q01","hh_s9q02_a","hh_s9q02_b","hh_s9q03","hh_s9q04","hh_s9q05","hh_s9q06","hh_s9q07","hh_s9q08","hh_s9q09","hh_s9q10","hh_s9q11","hh_s9q12","hh_s9q13","hh_s9q14","hh_s9q15","hh_s9q16","hh_s9q17","hh_s9q18","hh_s9q19","hh_s9q20","hh_s9q21"
"06030500102075","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,75,1,5,3,1,2,1,3,1,2,2,5,7,4,7,5,2,2,2,,8,1,1
"06030500102092","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,92,1,4,8,1,2,17,3,1,2,2,8,7,4,5,5,2,2,2,,9,1,1
"06030500102109","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,109,1,11,0,1,2,1,1,1,3,2,5,7,4,5,5,1,1,2,,8,1,1
"06030500102126","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,126,1,5,0,3,3,1,1,1,2,1,5,7,4,5,5,2,2,2,,10,1,1
"06030500102143","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,143,1,8,0,1,3,1,1,1,2,2,5,7,4,5,5,2,2,2,,2,4,2
"06030500102160","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,160,1,4,6,3,2,1,1,1,2,2,4,3,3,5,5,2,1,2,,2,5,2
"06030500102177","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,177,1,8,0,1,4,1,1,5,3,2,5,7,4,5,5,2,2,1,3,1,4,2
"06030500102194","06030500102",0,1937.01049804688,6,3,5,1,1,1,2,194,1,1,1,3,2,1,1,1,3,1,5,7,4,5,5,2,1,2,,2,6,1
"06030503003009","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,9,1,6,6,1,2,1,3,1,2,1,5,7,4,7,7,2,2,2,,10,1,1
"06030503003031","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,31,1,10,5,1,1,1,3,1,2,1,5,7,4,7,7,2,2,2,,10,1,1
"06030503003042","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,42,1,5,1,1,1,1,3,1,2,1,6,7,4,7,7,2,2,2,,10,1,1
"06030503003064","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,64,1,10,9,1,1,1,3,1,3,1,5,7,4,7,7,1,1,2,,8,1,1
"06030503003075","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,75,1,12,10,1,4,1,1,1,3,2,5,7,4,7,7,2,2,2,,10,1,1
"06030503003108","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,108,1,2,8,1,1,1,3,1,2,1,5,7,4,9,9,2,1,2,,8,1,1
"06030503003141","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,141,1,14,5,1,3,1,3,1,3,1,5,7,4,9,9,2,2,2,,10,1,1
"06030503003174","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,174,1,5,1,1,2,1,3,1,2,2,6,7,4,7,7,2,2,2,,10,1,1
"06030503003207","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,207,1,6,6,1,1,1,3,1,3,2,5,7,4,9,9,2,2,2,,8,1,1
"06030503003240","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,240,1,7,6,1,1,1,3,1,2,2,6,7,4,8,8,2,2,2,,10,1,1
"06030503003273","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,273,1,16,10,1,4,1,1,1,2,1,5,5,4,7,7,2,2,2,,10,1,1
"06030503003306","06030503003",1,3748.27612304688,6,3,5,8,88,30,3,306,,,,,,,,,,,,,,,,,,,,,,
"06040200801001","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,1,1,8,,1,1,17,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801013","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,13,1,8,,1,1,17,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801025","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,25,1,3,,1,2,3,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801037","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,37,1,8,6,1,1,17,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801049","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,49,1,5,9,1,1,3,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801058","06040200801",1,88.2603607177734,6,4,2,8,88,8,1,58,1,1,5,2,1,17,3,1,3,1,6,7,3,9,9,2,1,2,,8,1,2
"06040200801059","06040200801",1,88.2603607177734,6,4,2,8,88,8,1,59,1,2,,2,1,17,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801063","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,63,1,8,,1,1,17,3,1,1,1,8,7,4,9,9,2,2,2,,12,1,1
"06040200801075","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,75,1,1,10,1,1,17,3,1,1,1,8,7,3,9,9,2,1,2,,12,1,1
"06040200801087","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,87,1,6,7,1,1,17,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801099","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,99,1,10,,1,1,17,3,1,1,1,8,7,4,9,9,2,1,2,,12,1,1
"06040200801111","06040200801",1,1315.07934570313,6,4,2,8,88,8,1,111,1,10,,1,1,17,3,1,1,1,8,7,4,9,9,2,2,2,,12,1,1
"06040500203011","06040500203",1,613.3515625,6,4,5,8,88,2,3,11,1,22,0,1,1,2,3,1,1,1,5,7,3,9,9,2,2,2,,10,1,1
"06040500203037","06040500203",1,613.3515625,6,4,5,8,88,2,3,37,1,1,0,1,1,2,3,1,1,3,5,7,4,8,8,2,2,2,,10,1,1
"06040500203050","06040500203",1,613.3515625,6,4,5,8,88,2,3,50,1,7,,1,1,2,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"06040500203089","06040500203",1,613.3515625,6,4,5,8,88,2,3,89,1,25,,1,1,2,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"06040500203128","06040500203",1,613.3515625,6,4,5,8,88,2,3,128,1,8,0,1,1,2,3,1,1,1,5,7,4,9,9,2,2,2,,12,1,1
"06040500203167","06040500203",1,613.3515625,6,4,5,8,88,2,3,167,1,10,,1,2,1,1,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"06040500203206","06040500203",1,613.3515625,6,4,5,8,88,2,3,206,1,28,0,1,2,2,3,1,1,1,5,7,4,4,8,2,2,2,,12,1,1
"06040500203245","06040500203",1,613.3515625,6,4,5,8,88,2,3,245,1,10,0,1,1,2,3,1,1,1,8,7,4,4,4,2,2,2,,12,1,1
"06040500203284","06040500203",1,613.3515625,6,4,5,8,88,2,3,284,1,24,,1,1,2,3,1,1,1,5,7,4,4,4,2,2,2,,12,1,1
"06040500203323","06040500203",1,613.3515625,6,4,5,8,88,2,3,323,1,12,0,1,1,2,3,1,1,1,5,7,8,4,4,2,2,1,2,12,1,1
"06040500203362","06040500203",1,613.3515625,6,4,5,8,88,2,3,362,1,7,,1,1,2,3,1,1,1,8,7,4,4,4,2,2,2,,12,1,1
"06040500203380","06040500203",1,16.5770683288574,6,4,5,8,88,2,3,380,,,,,,,,,,,,,,,,,,,,,,
"06060800402004","06060800402",1,585.731994628906,6,6,8,8,88,4,2,4,1,4,0,1,1,17,5,1,1,1,8,7,4,9,9,2,2,2,,12,1,1
"06060800402022","06060800402",1,585.731994628906,6,6,8,8,88,4,2,22,1,12,0,1,2,17,3,1,1,1,5,7,3,9,9,2,2,2,,12,1,1
"06060800402031","06060800402",1,232.481262207031,6,6,8,8,88,4,2,31,1,5,,1,1,17,3,1,1,1,8,7,4,9,9,2,2,2,,12,1,1
"06060800402041","06060800402",1,585.731994628906,6,6,8,8,88,4,2,41,1,3,7,1,1,17,3,1,1,1,8,7,4,9,9,2,2,2,,10,1,1
"06060800402061","06060800402",1,585.731994628906,6,6,8,8,88,4,2,61,2,,2,2,1,17,3,1,1,1,4,7,3,9,9,2,1,2,,12,1,1
"06060800402079","06060800402",1,585.731994628906,6,6,8,8,88,4,2,79,1,1,,3,2,17,3,1,1,1,6,7,4,9,9,1,2,2,,12,1,1
"06060800402097","06060800402",1,585.731994628906,6,6,8,8,88,4,2,97,1,8,6,1,1,17,5,1,1,1,5,7,4,9,9,2,2,2,,12,1,1
"06060800402115","06060800402",1,585.731994628906,6,6,8,8,88,4,2,115,1,6,5,1,1,17,3,1,1,1,8,7,4,9,9,2,2,2,,10,1,1
"06060800402133","06060800402",1,585.731994628906,6,6,8,8,88,4,2,133,1,2,3,1,1,17,3,1,1,1,5,7,4,9,9,2,2,2,,12,1,1
"06060800402139","06060800402",1,585.731994628906,6,6,8,8,88,4,2,139,1,1,9,1,1,17,3,1,1,1,8,7,4,9,9,2,2,2,,12,1,1
"06060800402154","06060800402",1,585.731994628906,6,6,8,8,88,4,2,154,1,2,2,1,1,17,3,1,1,1,5,7,4,9,9,2,2,2,,12,1,1
"06060800402172","06060800402",1,585.731994628906,6,6,8,8,88,4,2,172,1,5,7,1,1,17,3,1,1,1,5,7,3,9,9,2,2,2,,12,1,1
"06060801401004","06060801401",1,432.938201904297,6,6,8,8,88,14,1,4,1,5,,1,1,1,3,1,1,1,5,7,5,9,9,2,2,2,,10,1,1
"06060801401031","06060801401",1,432.938201904297,6,6,8,8,88,14,1,31,1,7,0,1,1,1,3,1,1,1,5,7,5,9,9,2,2,2,,8,1,1
"06060801401058","06060801401",1,432.938201904297,6,6,8,8,88,14,1,58,1,5,6,1,1,2,3,1,1,1,5,7,5,9,9,2,2,2,,8,1,1
"06060801401085","06060801401",1,432.938201904297,6,6,8,8,88,14,1,85,1,3,0,1,1,1,3,1,1,1,6,7,5,9,9,2,2,2,,10,1,1
"06060801401112","06060801401",1,432.938201904297,6,6,8,8,88,14,1,112,1,20,0,1,1,1,3,1,1,1,5,7,3,9,9,2,2,2,,10,1,1
"06060801401139","06060801401",1,432.938201904297,6,6,8,8,88,14,1,139,1,25,,1,1,1,3,1,1,1,5,7,5,9,9,2,2,2,,10,1,1
"06060801401166","06060801401",1,432.938201904297,6,6,8,8,88,14,1,166,1,27,,1,4,1,1,1,3,1,5,7,3,9,9,2,2,2,,10,1,1
"06060801401193","06060801401",1,432.938201904297,6,6,8,8,88,14,1,193,1,3,9,1,1,1,3,1,2,1,5,7,3,9,9,2,2,2,,8,1,1
"06060801401220","06060801401",1,432.938201904297,6,6,8,8,88,14,1,220,1,7,,1,1,3,3,1,1,5,8,7,4,9,9,2,2,2,,12,1,1
"06060801401232","06060801401",1,36.8144760131836,6,6,8,8,88,14,1,232,1,1,7,2,1,1,3,6,2,1,6,7,3,9,9,1,1,2,,10,1,2
"06060801401234","06060801401",1,36.8144760131836,6,6,8,8,88,14,1,234,2,0,11,2,1,1,3,6,3,1,6,7,3,9,9,2,1,2,,10,1,2
"06060801401252","06060801401",1,432.938201904297,6,6,8,8,88,14,1,252,1,1,6,1,1,1,3,1,1,1,6,5,3,9,9,2,2,1,2,10,1,1
"07010300404004","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,4,1,40,0,1,1,1,3,1,1,1,6,7,6,2,9,2,2,2,,10,6,1
"07010300404025","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,25,1,3,0,2,3,18,18,1,2,1,5,7,6,4,4,2,2,2,,10,1,1
"07010300404046","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,46,1,30,3,4,2,1,3,1,1,1,5,7,6,4,9,2,2,2,,2,3,1
"07010300404067","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,67,1,40,0,,3,1,3,1,2,1,5,7,6,4,4,2,2,2,,10,1,1
"07010300404089","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,89,1,50,0,1,,1,3,1,1,1,6,7,6,9,9,2,2,2,,10,1,1
"07010300404110","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,110,1,40,0,1,2,1,3,2,3,1,6,7,6,4,9,2,2,2,,10,1,1
"07010300404131","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,131,1,50,0,1,,1,3,1,1,1,5,7,6,4,4,2,2,2,,10,1,1
"07010300404153","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,153,1,40,0,1,2,1,1,1,1,1,6,7,6,4,9,2,2,2,,10,1,1
"07010300404175","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,175,1,20,0,1,3,1,1,2,2,1,5,7,6,9,9,2,2,2,,10,1,1
"07010300404192","07010300404",1,1623.54089355469,7,1,3,8,88,4,4,192,1,24,5,4,1,1,3,1,2,1,3,7,5,9,9,2,2,2,,10,1,13
"07010300404199","07010300404",1,4011.10083007813,7,1,3,8,88,4,4,199,1,20,0,1,2,1,3,1,1,1,5,7,6,4,9,2,2,2,,1,3,1
"07010300404211","07010300404",1,1623.54089355469,7,1,3,8,88,4,4,211,1,8,0,1,4,1,1,1,3,2,5,7,3,2,2,2,1,2,,1,2,2
"07010502502004","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,4,1,40,0,1,1,3,5,1,3,5,5,7,5,9,9,2,2,2,,10,1,1
"07010502502014","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,14,1,45,8,1,3,3,3,1,2,1,8,7,5,9,9,2,2,2,,10,1,1
"07010502502019","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,19,1,8,6,1,1,3,5,1,2,1,6,7,5,9,9,2,2,2,,10,1,1
"07010502502029","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,29,1,18,0,1,3,1,3,1,3,1,6,7,5,9,9,2,2,2,,10,1,1
"07010502502034","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,34,1,38,6,1,1,1,5,1,1,1,8,7,5,9,9,2,2,2,,10,1,1
"07010502502049","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,49,1,10,0,1,1,1,3,1,3,2,8,7,5,9,9,2,2,2,,10,1,1
"07010502502064","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,64,1,15,5,1,1,1,5,1,3,1,8,7,5,9,9,2,0,2,,10,1,1
"07010502502079","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,79,1,20,0,1,1,1,3,1,3,2,6,7,5,9,9,2,2,2,,10,1,1
"07010502502094","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,94,1,30,0,1,1,15,1,1,3,2,5,2,5,9,5,2,2,2,,10,1,1
"07010502502109","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,109,1,7,0,1,1,15,1,1,3,1,5,7,5,9,9,2,2,2,,10,1,1
"07010502502124","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,124,1,60,0,1,4,1,1,5,3,1,6,7,5,9,9,2,2,2,,10,1,1
"07010502502139","07010502502",1,4191.28173828125,7,1,5,8,88,25,2,139,1,22,8,1,1,15,1,1,3,1,6,7,5,9,9,2,2,1,,10,1,1
"07010800701003","07010800701",1,3846.5078125,7,1,8,8,88,7,1,3,1,7,2,1,1,1,5,1,1,1,8,7,5,9,7,2,,2,,10,1,1
"07010800701017","07010800701",1,3846.5078125,7,1,8,8,88,7,1,17,1,30,2,1,2,1,2,1,1,1,6,7,3,9,9,2,2,2,,10,1,1
"07010800701024","07010800701",1,3846.5078125,7,1,8,8,88,7,1,24,1,6,8,1,1,1,5,1,1,1,6,7,5,9,7,2,2,2,,10,1,1
"07010800701038","07010800701",1,3846.5078125,7,1,8,8,88,7,1,38,1,9,0,1,1,1,5,1,1,1,6,7,5,7,7,2,2,2,,10,1,1
"07010800701045","07010800701",1,3846.5078125,7,1,8,8,88,7,1,45,1,6,8,,1,1,5,2,1,1,6,7,5,7,7,2,2,2,,10,1,1
"07010800701067","07010800701",1,3846.5078125,7,1,8,8,88,7,1,67,1,18,10,1,2,1,3,1,3,1,6,7,5,7,7,2,2,1,2,10,1,1
"07010800701088","07010800701",1,3846.5078125,7,1,8,8,88,7,1,88,1,15,9,1,1,1,5,1,1,1,6,7,5,7,7,2,2,2,,10,1,1
"07010800701110","07010800701",1,3846.5078125,7,1,8,8,88,7,1,110,1,31,3,1,3,1,5,1,2,1,6,7,5,7,7,2,2,2,,10,1,1
"07010800701131","07010800701",1,3846.5078125,7,1,8,8,88,7,1,131,1,26,3,1,1,1,5,1,1,1,6,7,5,8,8,2,2,2,,10,1,1
"07010800701152","07010800701",1,3846.5078125,7,1,8,8,88,7,1,152,1,6,9,1,1,1,5,1,2,1,6,7,5,8,7,2,2,1,1,10,1,1
"07010800701173","07010800701",1,3846.5078125,7,1,8,8,88,7,1,173,1,6,3,1,1,1,5,1,1,1,6,7,5,9,7,2,2,2,,10,1,1
"07010800701194","07010800701",1,3846.5078125,7,1,8,8,88,7,1,194,1,5,6,1,1,1,5,1,2,1,6,7,5,9,7,2,2,2,,10,1,2
"07011000102004","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,4,1,8,5,1,3,1,1,1,3,2,5,7,4,3,3,2,2,2,,1,2,2
"07011000102019","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,19,,,,,,,,,,,,,,,,,,,,,,
"07011000102034","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,34,1,4,0,1,1,1,1,1,2,1,8,7,6,3,3,2,2,2,,2,3,5
"07011000102049","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,49,,,,,,,,,,,,,,,,,,,,,,
"07011000102064","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,64,1,16,1,1,3,1,1,1,3,2,3,3,6,2,2,2,2,1,3,1,5,1
"07011000102079","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,79,1,27,5,1,4,1,1,1,3,1,5,7,6,2,2,2,2,2,,1,3,6
"07011000102094","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,94,1,5,5,1,1,1,1,1,3,5,5,4,6,3,3,2,2,2,,2,3,7
"07011000102109","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,109,,,,,,,,,,,,,,,,,,,,,,
"07011000102124","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,124,1,8,0,1,3,1,1,1,3,2,5,7,6,2,2,2,2,2,,2,3,4
"07011000102139","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,139,1,3,5,3,1,1,1,1,1,5,8,7,6,3,9,2,2,2,,2,3,12
"07011000102154","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,154,1,20,0,1,4,5,1,5,3,2,5,7,6,2,2,2,2,2,,1,3,2
"07011000102169","07011000102",0,1066.93786621094,7,1,10,1,1,1,2,169,1,1,5,1,5,5,1,5,3,4,1,3,6,2,2,2,2,2,,1,5,9
"07011100401004","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,4,1,4,0,1,1,1,1,1,2,1,5,7,3,4,4,2,2,1,1,2,5,1
"07011100401008","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,8,1,14,0,1,4,1,1,1,3,1,5,7,6,4,4,2,2,1,2,1,5,1
"07011100401019","07011100401",1,3761.80908203125,7,1,11,8,88,4,1,19,1,10,0,2,4,1,1,5,1,1,3,5,6,4,4,1,1,1,3,1,5,2
"07011100401020","07011100401",1,3761.80908203125,7,1,11,8,88,4,1,20,1,10,0,1,3,1,1,5,3,1,5,7,6,4,4,2,2,1,2,1,5,1
"07011100401046","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,46,1,24,0,1,3,1,1,1,3,1,5,7,6,4,4,2,2,2,,1,5,1
"07011100401062","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,62,1,17,0,1,3,1,1,1,3,1,5,7,5,4,4,2,2,1,2,1,5,1
"07011100401074","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,74,1,16,0,1,2,1,3,1,2,1,5,7,5,7,7,2,2,1,2,2,5,1
"07011100401086","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,86,1,20,0,1,1,1,2,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07011100401098","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,98,1,17,0,1,1,1,3,1,2,1,5,7,5,6,7,2,2,2,,10,1,1
"07011100401110","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,110,1,2,0,1,1,1,3,1,2,1,5,7,6,7,7,2,2,2,,10,1,1
"07011100401122","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,122,1,22,0,1,2,1,3,1,2,1,5,7,5,7,7,2,2,1,2,2,5,1
"07011100401134","07011100401",1,4514.1708984375,7,1,11,8,88,4,1,134,1,21,0,1,1,1,3,1,2,1,5,7,5,4,4,2,2,2,,2,5,1
"07011202605004","07011202605",1,6138.279296875,7,1,12,8,88,26,5,4,1,12,0,1,2,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605014","07011202605",1,6138.279296875,7,1,12,8,88,26,5,14,1,6,0,1,2,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605019","07011202605",1,6138.279296875,7,1,12,8,88,26,5,19,1,28,0,1,2,1,3,1,3,1,8,7,4,7,7,2,2,1,1,10,1,1
"07011202605029","07011202605",1,6138.279296875,7,1,12,8,88,26,5,29,1,27,0,1,2,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605034","07011202605",1,6138.279296875,7,1,12,8,88,26,5,34,1,40,0,1,1,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,2
"07011202605049","07011202605",1,6138.279296875,7,1,12,8,88,26,5,49,1,5,0,1,2,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605064","07011202605",1,6138.279296875,7,1,12,8,88,26,5,64,1,55,0,1,3,1,3,1,1,1,5,7,4,7,7,2,2,1,1,10,1,1
"07011202605079","07011202605",1,6138.279296875,7,1,12,8,88,26,5,79,1,14,0,1,1,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605094","07011202605",1,6138.279296875,7,1,12,8,88,26,5,94,1,18,0,1,3,1,3,1,1,1,5,7,4,7,7,2,2,1,1,10,1,1
"07011202605109","07011202605",1,6138.279296875,7,1,12,8,88,26,5,109,1,3,0,1,1,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605124","07011202605",1,6138.279296875,7,1,12,8,88,26,5,124,1,32,0,1,3,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07011202605139","07011202605",1,6138.279296875,7,1,12,8,88,26,5,139,1,20,0,1,2,1,3,1,1,1,5,7,4,7,7,2,2,2,,10,1,1
"07020200105012","07020200105",0,809.284606933594,7,2,2,1,1,1,5,12,1,50,0,1,5,1,1,1,3,1,5,7,4,8,8,2,2,1,4,2,6,1
"07020200105026","07020200105",0,809.284606933594,7,2,2,1,1,1,5,26,1,8,0,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,10,1,1
"07020200105040","07020200105",0,809.284606933594,7,2,2,1,1,1,5,40,1,10,0,1,2,1,1,1,3,1,5,7,4,8,8,2,2,1,2,10,1,1
"07020200105054","07020200105",0,809.284606933594,7,2,2,1,1,1,5,54,1,30,0,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,10,6,1
"07020200105068","07020200105",0,809.284606933594,7,2,2,1,1,1,5,68,1,15,0,1,4,1,1,5,3,1,5,7,6,2,2,2,2,2,,1,6,2
"07020200105082","07020200105",0,809.284606933594,7,2,2,1,1,1,5,82,2,4,0,1,3,1,1,5,3,1,5,5,6,2,2,1,2,2,,1,6,3
"07020200105096","07020200105",0,809.284606933594,7,2,2,1,1,1,5,96,1,1,0,3,2,1,1,1,3,1,5,7,6,5,5,2,2,2,,2,6,3
"07020200105110","07020200105",0,809.284606933594,7,2,2,1,1,1,5,110,1,1,0,3,1,1,1,2,3,1,6,7,4,3,3,2,2,2,,2,6,3
"07020200105124","07020200105",0,809.284606933594,7,2,2,1,1,1,5,124,1,55,0,1,3,1,1,5,3,1,5,7,6,2,2,2,2,2,,1,6,2
"07020200105138","07020200105",0,809.284606933594,7,2,2,1,1,1,5,138,1,2,0,3,2,1,1,1,1,1,5,7,4,5,5,2,2,2,,1,6,3
"07020200105152","07020200105",0,809.284606933594,7,2,2,1,1,1,5,152,1,3,0,1,2,1,1,1,3,1,8,7,4,5,8,2,2,2,,2,6,1
"07020200105166","07020200105",0,809.284606933594,7,2,2,1,1,1,5,166,1,70,0,1,2,1,3,1,2,1,5,7,6,8,8,2,2,2,,10,1,1
"07020201001003","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,3,1,6,5,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07020201001013","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,13,1,3,5,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07020201001018","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,18,1,5,5,1,1,1,3,1,1,1,6,7,4,8,8,2,2,2,,10,1,1
"07020201001028","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,28,1,13,5,1,1,1,3,1,1,1,8,7,8,8,8,2,2,2,,10,1,1
"07020201001033","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,33,1,31,8,1,1,1,3,1,1,1,5,7,8,8,8,2,2,2,,10,1,1
"07020201001048","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,48,1,19,10,1,1,1,3,1,1,1,6,7,8,8,8,2,2,2,,10,1,1
"07020201001063","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,63,1,1,2,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07020201001078","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,78,1,15,5,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07020201001093","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,93,1,4,7,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07020201001108","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,108,1,7,5,1,1,1,3,1,1,1,5,7,4,8,9,2,2,1,1,10,1,1
"07020201001123","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,123,1,5,3,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07020201001138","07020201001",1,7561.42041015625,7,2,2,8,88,10,1,138,1,4,5,1,1,1,3,1,2,1,5,7,4,8,8,2,2,2,,8,1,1
"07020501302002","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,2,1,6,0,1,1,1,3,1,1,1,8,7,1,5,5,2,2,2,,10,2,1
"07020501302014","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,14,1,9,0,1,1,1,3,1,1,1,5,7,5,5,5,2,2,2,,10,1,1
"07020501302020","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,20,1,2,0,1,1,1,3,1,1,1,5,7,4,5,5,2,2,2,,10,2,1
"07020501302032","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,32,1,9,0,1,1,1,3,1,1,1,5,7,4,5,5,2,2,2,,10,1,1
"07020501302038","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,38,1,9,0,1,2,1,3,1,1,1,5,7,5,5,5,2,2,2,,10,1,2
"07020501302056","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,56,1,5,0,1,2,1,3,1,1,1,8,7,4,5,5,2,2,2,,10,2,1
"07020501302074","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,74,1,8,0,1,2,1,3,1,1,1,5,7,4,5,5,2,2,2,,10,2,1
"07020501302092","07020501302",1,4834.13818359375,7,2,5,8,88,13,2,92,1,10,0,1,1,1,3,1,1,1,5,7,5,5,5,2,2,2,,10,1,2
